Unnamed: 0,pentatonic_id,waste_type,primary_desc,secondary_desc,material,dimensions,values_desc,compound_description,description,source,unit,weight_lbs,weight_ustons,volume_cf,volume_cy
987,PCP0001,Electronic Waste,PC Printers,Scanners,,,,PC Printers; Scanners,"PC Printers, Scanners, Shredder",https://www.sustainabilityexchange.ac.uk/files/copy_of_furniturereusenetworkaverageweights.xls,EA,15.43234,0.00771617,,0.0
988,PAC0001,General Solid Waste/ Donations,Pack and Play; Playpen,,,,,"Pack and Play, Playpen",Pack 'n Play/Playpen,https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,70.0,0.035,9.99999999,0.37037037
989,PAI0001,General Solid Waste/ Donations,Painting,,,Large,,Painiting; Large,Painiting (Large),https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,49.0,0.0245,6.999999993,0.259259259
990,PAI0002,Construction Waste,Paint,,,5l; 5 liters,,Paint; 5l,Paint  (5l),https://www.sustainabilityexchange.ac.uk/files/copy_of_furniturereusenetworkaverageweights.xls,EA,13.22772,0.00661386,,0.0
991,PAI0003,General Solid Waste/ Donations,Painting,,,Small,,Painting; Small,Painting (Small),https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,21.0,0.0105,2.999999997,0.111111111
992,PAJ0001,Textiles,Pyjamas,,,,,Pajamas,Pajamas,https://www.parcl.com/education/customers/shipping_weight#women-clothing,EA,0.330693,0.0001653465,,0.0
993,PAN0001,Textiles,Pants,,,,,Pants,Pants,https://www.parcl.com/education/customers/shipping_weight#women-clothing,EA,0.881848,0.000440924,,0.0
994,PAP0001,Paper/ Cardboard,Paperback book,,,,,Paperback book,Paperback book,https://www.parcl.com/education/customers/shipping_weight#women-clothing,EA,0.551155,0.0002755775,,0.0
995,PAR0001,General Solid Waste/ Donations,Parasol,,,,,Parasol,Parasol,https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,70.0,0.035,9.99999999,0.37037037
996,PAR0002,Furniture,Partitions,,,,,Partitions,Partitions,https://democracy.york.gov.uk/documents/s2116/Annex%20C%20REcycling%20Report%20frnweights2005.pdf,EA,55.1155,0.02755775,,0.0
997,PAT0001,Furniture,Patio,Chair,,,,Patio; Chair,Patio (Chair),https://ewtaz.com/wp-content/uploads/2019/02/Average-Weight-of-Common-Household-Furniture.pdf,EA,15.0,0.0075,,0.0
998,PAT0002,Furniture,Patio,Dining Table,,,,Patio; Dining Table,Patio (Dining Table),https://ewtaz.com/wp-content/uploads/2019/02/Average-Weight-of-Common-Household-Furniture.pdf,EA,75.0,0.0375,,0.0
999,PAT0003,Furniture,Patio,End Table,,,,Patio; End Table,Patio (End Table),https://ewtaz.com/wp-content/uploads/2019/02/Average-Weight-of-Common-Household-Furniture.pdf,EA,15.0,0.0075,,0.0
1000,PAT0004,Furniture,Patio,Lounge Chair,,,,Patio; Lounge Chair,Patio (Lounge Chair),https://ewtaz.com/wp-content/uploads/2019/02/Average-Weight-of-Common-Household-Furniture.pdf,EA,25.0,0.0125,,0.0
1001,PAT0005,Furniture,Patio Set,,,,,Patio Set,Patio Set,https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,245.0,0.1225,34.999999992,1.296296296
1002,PAT0006,Furniture,Patio Set,5 piece; five piece,,,,Patio Set; 5 Piece,Patio Set (5 Piece),https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,490.0,0.245,70.000000011,2.592592593
1003,PAT0007,Furniture,Patio Table,,,,,Patio Table,Patio Table,https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,175.0,0.0875,25.000000002,0.925925926
1004,PAT0008,Furniture,Patio Umbrella,,,,,Patio Umbrella,Patio Umbrella,https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,70.0,0.035,9.99999999,0.37037037
1005,PAT0009,Construction Waste,Patio door,,,,,Patio door,Patio door,https://www.sustainabilityexchange.ac.uk/files/copy_of_furniturereusenetworkaverageweights.xls,EA,66.1386,0.0330693,,0.0
1006,PAT0010,Construction Waste,Patios doors,,,,,Patios doors,Patios doors,https://democracy.york.gov.uk/documents/s2116/Annex%20C%20REcycling%20Report%20frnweights2005.pdf,EA,66.1386,0.0330693,,0.0
1007,PED0001,Furniture,Pedestal,,,,,Pedestal,Pedestal,https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,70.0,0.035,9.99999999,0.37037037
1008,PER0001,General Solid Waste/ Donations,Perfume bottle,,,,,Perfume bottle,Perfume bottle,https://www.parcl.com/education/customers/shipping_weight#women-clothing,EA,0.661386,0.000330693,,0.0
1009,PHO0001,Electronic Waste,Photo camera lense,,,,,Photo camera lense,Photo camera lense,https://www.parcl.com/education/customers/shipping_weight#women-clothing,EA,2.20462,0.00110231,,0.0
1010,PHO0002,White Goods/ Appliances,Photocopier,,,,,Photocopier,Photocopier,https://democracy.york.gov.uk/documents/s2116/Annex%20C%20REcycling%20Report%20frnweights2005.pdf,EA,110.231,0.0551155,,0.0
1011,PHO0003,Electronic Waste,Photocopiers,,,,,Photocopiers,Photocopiers,https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,28.0,0.014,3.999999996,0.148148148
1012,PIA0001,Furniture,Piano,,,,,Piano,Piano,https://democracy.york.gov.uk/documents/s2116/Annex%20C%20REcycling%20Report%20frnweights2005.pdf,EA,308.6468,0.1543234,,0.0
1013,PIA0002,Furniture,Piano,Artist Grand,,,,Piano; Artist Grand,Piano (Artist Grand),https://ewtaz.com/wp-content/uploads/2019/02/Average-Weight-of-Common-Household-Furniture.pdf,EA,788.0,0.394,,0.0
1014,PIA0003,Furniture,Piano,Baby Grand,,,,Piano; Baby Grand,Piano (Baby Grand),https://ewtaz.com/wp-content/uploads/2019/02/Average-Weight-of-Common-Household-Furniture.pdf,EA,500.0,0.25,,0.0
1015,PIA0004,Furniture,Piano,Baby Grand,,,,Piano; Baby Grand,"Piano, Baby Grand",https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,490.0,0.245,70.000000011,2.592592593
1016,PIA0005,Furniture,Piano,Concert,,,,Piano; Concert,"Piano, Concert",https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,700.0,0.35,100.000000008,3.703703704
1017,PIA0006,Furniture,Piano,Concert Grand,,,,Piano; Concert Grand,Piano (Concert Grand),https://ewtaz.com/wp-content/uploads/2019/02/Average-Weight-of-Common-Household-Furniture.pdf,EA,650.0,0.325,,0.0
1018,PIA0007,Furniture,Piano,Console,,,,Piano; Console,Piano (Console),https://ewtaz.com/wp-content/uploads/2019/02/Average-Weight-of-Common-Household-Furniture.pdf,EA,272.0,0.136,,0.0
1019,PIA0008,Furniture,Piano,Consolette,,,,Piano; Consolette,Piano (Consolette),https://ewtaz.com/wp-content/uploads/2019/02/Average-Weight-of-Common-Household-Furniture.pdf,EA,246.0,0.123,,0.0
1020,PIA0009,Furniture,Piano,Full Grand,,,,Piano; Full Grand,Piano (Full Grand),https://ewtaz.com/wp-content/uploads/2019/02/Average-Weight-of-Common-Household-Furniture.pdf,EA,550.0,0.275,,0.0
1021,PIA0010,Furniture,Piano,Grand,,,,Piano; Grand,"Piano, Grand",https://www.moverscorp.com/moving_weight_calculator/,EA,560.0,0.28,,0.0
1022,PIA0011,Furniture,Piano,La Petite Grand,,,,Piano; La Petite Grand,Piano (La Petite Grand),https://ewtaz.com/wp-content/uploads/2019/02/Average-Weight-of-Common-Household-Furniture.pdf,EA,282.0,0.141,,0.0
1023,PIA0012,Furniture,Piano,Parlor Grand,,,,Piano; Parlor Grand,Piano (Parlor Grand),https://ewtaz.com/wp-content/uploads/2019/02/Average-Weight-of-Common-Household-Furniture.pdf,EA,650.0,0.325,,0.0
1024,PIA0013,Furniture,Piano,Player,,,,Piano; Player,Piano (Player),https://ewtaz.com/wp-content/uploads/2019/02/Average-Weight-of-Common-Household-Furniture.pdf,EA,600.0,0.3,,0.0
1025,PIA0014,Furniture,Piano,Player Upright,,,,Piano; Player Upright,Piano (Player Upright),https://ewtaz.com/wp-content/uploads/2019/02/Average-Weight-of-Common-Household-Furniture.pdf,EA,600.0,0.3,,0.0
1026,PIA0015,Furniture,Piano,Professional Grand,,,,Piano; Professional Grand,Piano (Professional Grand),https://ewtaz.com/wp-content/uploads/2019/02/Average-Weight-of-Common-Household-Furniture.pdf,EA,600.0,0.3,,0.0
1027,PIA0016,Furniture,Piano,Spinet,,,,Piano; Spinet,Piano (Spinet),https://ewtaz.com/wp-content/uploads/2019/02/Average-Weight-of-Common-Household-Furniture.pdf,EA,350.0,0.175,,0.0
1028,PIA0017,Furniture,Piano,Spinet,,,,Piano; Spinet,"Piano, Spinet",https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,490.0,0.245,70.000000011,2.592592593
1029,PIA0018,Furniture,Piano,Square Grand,,,,Piano; Square Grand,Piano (Square Grand),https://ewtaz.com/wp-content/uploads/2019/02/Average-Weight-of-Common-Household-Furniture.pdf,EA,495.0,0.2475,,0.0
1030,PIA0019,Furniture,Piano,,,,Stool; bench,"Piano; Stool, Bench","Piano, Stool / Bench",https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,35.0,0.0175,4.999999995,0.185185185
1031,PIA0020,Furniture,Piano,Studio,,,,Piano; Studio,Piano (Studio),https://ewtaz.com/wp-content/uploads/2019/02/Average-Weight-of-Common-Household-Furniture.pdf,EA,400.0,0.2,,0.0
1032,PIA0021,Furniture,Piano,Upright,,,,Piano; Upright,Piano (Upright),https://ewtaz.com/wp-content/uploads/2019/02/Average-Weight-of-Common-Household-Furniture.pdf,EA,475.0,0.2375,,0.0
1033,PIA0022,Furniture,Piano,Upright,,,,Piano; Upright,"Piano, Upright",https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,490.0,0.245,70.000000011,2.592592593
1034,PIA0023,Furniture,Piano,Upright grand,,,,Piano; Upright grand,Piano (Upright grand),https://ewtaz.com/wp-content/uploads/2019/02/Average-Weight-of-Common-Household-Furniture.pdf,EA,600.0,0.3,,0.0
1035,PIA0024,Furniture,Piano,Semi-concert,,,,Piano (Semi; Concert),Piano (Semi-Concert),https://ewtaz.com/wp-content/uploads/2019/02/Average-Weight-of-Common-Household-Furniture.pdf,EA,700.0,0.35,,0.0
1036,PIA0025,Furniture,Piano Apartment,Bench,,,,Piano Apt.; incls. bench,Piano Apt. (incls. bench),https://transcanadamovers.com/weight-calculator/,EA,400.0,0.2,54.999999999,2.037037037
1037,PIA0026,Furniture,Piano Bench,,,,,Piano Bench,Piano Bench,https://ewtaz.com/wp-content/uploads/2019/02/Average-Weight-of-Common-Household-Furniture.pdf,EA,25.0,0.0125,,0.0
1038,PIC0001,Furniture,Picnic Bench,,,,,Picnic Bench,Picnic Bench,https://move.mil/resources/weight-estimator,EA,35.0,0.0175,,0.0
1039,PIC0002,Furniture,Picnic Table,,,,,Picnic Table,Picnic Table,https://move.mil/resources/weight-estimator,EA,140.0,0.07,,0.0
1040,PIC0003,General Solid Waste/ Donations,Picture,,,Large,,Picture; Large,Picture (Large),http://www.movingtoolsinc.com/Tools/household-furniture-dimensional-weight-calculator.aspx,EA,49.0,0.0245,7.0,0.259259259259259
1041,PIC0004,General Solid Waste/ Donations,Picture,,,Small,,Picture; Small,Picture (Small),http://www.movingtoolsinc.com/Tools/household-furniture-dimensional-weight-calculator.aspx,EA,21.0,0.0105,3.0,0.111111111111111
1042,PIC0005,General Solid Waste/ Donations,Picture box,,,Large,,Picture box; lrg,Picture box (lrg),https://transcanadamovers.com/weight-calculator/,EA,70.0,0.035,9.99999999,0.37037037
1043,PIC0006,General Solid Waste/ Donations,Picture box,,,Small,,Picture box; sm,Picture box (sm),https://transcanadamovers.com/weight-calculator/,EA,25.0,0.0125,4.999999995,0.185185185
1044,PIC0007,General Solid Waste/ Donations,Pictures,,,,,Pictures,Pictures,https://move.mil/resources/weight-estimator,EA,25.0,0.0125,,0.0
1045,PIL0001,Textiles,Pillow,Pillow case,,,,Pillow; pillow case,"Pillow, pillow case",https://www.sustainabilityexchange.ac.uk/files/copy_of_furniturereusenetworkaverageweights.xls,EA,2.20462,0.00110231,,0.0
1046,PIN0001,Furniture,Ping Pong Table,,,,,Ping Pong Table,Ping Pong Table,https://move.mil/resources/weight-estimator,EA,140.0,0.07,,0.0
1047,PLA0001,Textiles,Plaid,,,,,Plaid,Plaid,https://www.parcl.com/education/customers/shipping_weight#women-clothing,EA,2.645544,0.001322772,,0.0
1048,PLA0002,Industrial Equipment,Plane Ultralight,,,,,"Plane, Ultralight",Plane/Ultralight,https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,700.0,0.35,100.000000008,3.703703704
1049,PLA0003,General Solid Waste/ Donations,Plant Artificial,,,Large,,Plant Artificial; Large,Plant Artificial (Large),https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,105.0,0.0525,15.000000012,0.555555556
1050,PLA0004,General Solid Waste/ Donations,Plant Artificial,,,Small,,Plant Artificial; Small,Plant Artificial (Small),https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,35.0,0.0175,4.999999995,0.185185185
1051,PLA0005,Furniture,Plant Stand,,,,,Plant Stand,Plant Stand,https://move.mil/resources/weight-estimator,EA,70.0,0.035,,0.0
1052,PLA0006,Furniture,Plant Stand; Coat stand,,,,,Plant Stand / coat stand,Plant Stand / coat stand,https://democracy.york.gov.uk/documents/s2116/Annex%20C%20REcycling%20Report%20frnweights2005.pdf,EA,11.0231,0.00551155,,0.0
1053,PLA0007,Yard Waste/ Tree Trimmings,Plants,,,,,Plants,Plants,https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,21.0,0.0105,2.999999997,0.111111111
1054,PLA0008,Yard Waste/ Tree Trimmings,Plants,,,Large,,Plants; Large,Plants (Large),https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,105.0,0.0525,15.000000012,0.555555556
1055,PLA0009,General Solid Waste/ Donations,Plastic Bag,,,Large,,Plastic Bag; Large,Plastic Bag (Large),https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,49.0,0.0245,6.999999993,0.259259259
1056,PLA0010,General Solid Waste/ Donations,Plastic Bag,,,Small,,Plastic Bag; Small,Plastic Bag (Small),https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,21.0,0.0105,2.999999997,0.111111111
1057,PLA0011,General Solid Waste/ Donations,Plastic Bin,,,Large,,Plastic Bin; Large,Plastic Bin (Large),https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,35.0,0.0175,4.999999995,0.185185185
1058,PLA0012,General Solid Waste/ Donations,Plastic Bin,,,Medium,,Plastic Bin; Medium,Plastic Bin (Medium),https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,21.0,0.0105,2.999999997,0.111111111
1059,PLA0013,General Solid Waste/ Donations,Plastic Bin,,,Small,,Plastic Bin; Small,Plastic Bin (Small),https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,14.0,0.007,1.999999998,0.074074074
1060,PLA0014,General Solid Waste/ Donations,Play House,,,,,Play House,Play House,https://move.mil/resources/weight-estimator,EA,70.0,0.035,,0.0
1061,PLA0015,Furniture,Play Pen,,,,,Play Pen,Play Pen,https://move.mil/resources/weight-estimator,EA,70.0,0.035,,0.0
1062,PLA0016,General Solid Waste/ Donations,Playpen,Folding,,,,Playpen; Folding,"Playpen, Folding",https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,35.0,0.0175,4.999999995,0.185185185
1063,PLA0017,General Solid Waste/ Donations,Playpen,Non-folding,,,,Playpen; Non-Folding,"Playpen, Non-Folding",https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,70.0,0.035,9.99999999,0.37037037
1064,PLU0001,Construction Waste,Plumbing,Tub,Acrylic,,,Plumbing Fixtures; Acrylic tub ave,"Plumbing Fixtures, Acrylic tub ave",Legacy Calculator,EA,80.0,0.04,24.84,0.92
1065,PLU0002,Construction Waste,Plumbing,Tub,Cast iron,,,Plumbing Fixtures; Cast iron tub Ave,"Plumbing Fixtures, Cast iron tub Ave",Legacy Calculator,EA,500.0,0.25,27.0,1.0
1066,PLU0003,Construction Waste,Plumbing,Tub,Enamel steel,,,Plumbing Fixtures; Enamel Steel Tub,"Plumbing Fixtures, Enamel Steel Tub",Legacy Calculator,EA,112.0,0.056,24.84,0.92
1067,PLU0004,Construction Waste,Plumbing,Glass door tub,,,,Plumbing Fixtures; Glass door for tub enclosure,"Plumbing Fixtures, Glass door for tub enclosure",Legacy Calculator,EA,90.0,0.045,15.12,0.56
1068,PLU0005,Construction Waste,Plumbing,Pedestal sink,,,,Plumbing Fixtures; Pedastal Sink - Avg,"Plumbing Fixtures, Pedastal Sink - Avg",Legacy Calculator,EA,65.0,0.0325,0.459,0.017
1069,PLU0006,Construction Waste,Plumbing,Toilet,,,,Plumbing Fixtures; Toilet - Avg.,"Plumbing Fixtures, Toilet - Avg.",Legacy Calculator,EA,90.0,0.045,8.91,0.33
1070,PLY0001,Construction Waste,Plywood Sheathing,Cement board,,1/2,,Plywood Sheathing; cement board (1/2 inch),"Plywood Sheathing , 1/2"" cement board",Legacy Calculator,SF,3.0,0.0015,0.135,0.005
1071,PLY0002,Construction Waste,Plywood Sheathing,,,1/2,,Plywood Sheathing; plywood - OSB (1/2 inch),"Plywood Sheathing , 1/2"" plywood - OSB",Legacy Calculator,SF,1.7,0.00085,0.135,0.005
1072,PLY0003,Construction Waste,Plywood Sheathing,,,3/4,,Plywood Sheathing; plywood - OSB (3/4 inch),"Plywood Sheathing , 3/4"" plywood - OSB",Legacy Calculator,SF,2.5,0.00125,0.180000009,0.006666667
1073,PLY0004,Construction Waste,Plywood,,,1/2,OSB; CDX,Plywood: (OSB or CDX) (1/2 inch),"Plywood: (OSB or CDX), 1/2""",https://www.dansmithpe.com/uploads/Material%20Weight%20list%20modified%20.pdf,SF,1.5,0.00075,,0.0
1074,PLY0005,Construction Waste,Plywood,,,3/4,OSB; CDX,Plywood: (OSB or CDX) (3/4 inch),"Plywood: (OSB or CDX), 3/4""",https://www.dansmithpe.com/uploads/Material%20Weight%20list%20modified%20.pdf,SF,2.2,0.0011,,0.0
1075,PLY0006,Construction Waste,Plywood,,,3/8,OSB; CDX,Plywood: (OSB or CDX) (3/8 inch),"Plywood: (OSB or CDX), 3/8""",https://www.dansmithpe.com/uploads/Material%20Weight%20list%20modified%20.pdf,SF,1.1,0.00055,,0.0
1076,PLY0007,Construction Waste,Plywood,,,5/8,OSB; CDX,Plywood: (OSB or CDX) (5/8 inch),"Plywood: (OSB or CDX), 5/8""",https://www.dansmithpe.com/uploads/Material%20Weight%20list%20modified%20.pdf,SF,1.8,0.0009,,0.0
1077,PLY0008,Construction Waste,Plywood,,,1/8,OSB; CDX,Plywood: (OSB or CDX); 1- (1/8 inch),"Plywood: (OSB or CDX), 1-1/8""",https://www.dansmithpe.com/uploads/Material%20Weight%20list%20modified%20.pdf,SF,3.3,0.00165,,0.0
1078,PLY0009,Construction Waste,Plywood,,,,OSB; CDX,Plywood: (OSB or CDX); Wood,"Plywood: (OSB or CDX), Wood, 1""",https://www.dansmithpe.com/uploads/Material%20Weight%20list%20modified%20.pdf,SF,2.3,0.00115,,0.0
1079,POO0001,Furniture,Pool Table,,,,,Pool Table,Pool Table,https://move.mil/resources/weight-estimator,EA,280.0,0.14,,0.0
1080,POO0002,Furniture,Pool Table,Slate,,,,Pool Table; Slate,"Pool Table, Slate",https://transcanadamovers.com/weight-calculator/,EA,600.0,0.3,80.000000001,2.962962963
1081,POO0003,Furniture,Pool Table,Slate,,,,Pool Table / Slate,Pool Table / Slate,https://www.moverscorp.com/moving_weight_calculator/,EA,700.0,0.35,,0.0
1082,POO0004,Furniture,Pool Table,Slate,,,,"Pool Table W, Slate",Pool Table W/Slate,https://www.lewis-mcchord.army.mil/jppso/weight_estimator.htm,EA,500.0,0.25,,0.0
1083,POO0005,Furniture,Pool Table,,,4 foot,,Pool Table x (4 foot),Pool Table 4' x 8',https://transcanadamovers.com/weight-calculator/,EA,250.0,0.125,34.999999992,1.296296296
1084,POP0001,Furniture,Papasan Chair,,,,,Popizon Chair,Popizon Chair,https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,140.0,0.07,20.000000007,0.740740741
1085,POR0001,Furniture,Portable Bar,,,,,Portable Bar,Portable Bar,https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,105.0,0.0525,15.000000012,0.555555556
1086,POR0002,Industrial Equipment,Portable Chain Hoist,,,1 ton,,Portable Chain Hoist; 1 ton capacity,Portable Chain Hoist (1 ton capacity),https://www.lewis-mcchord.army.mil/jppso/weight_estimator.htm,EA,24.0,0.012,,0.0
1087,POR0003,Electronic Waste,Portable TV,,,,,Portable TV; nan,Portable TV,http://www.movingtoolsinc.com/Tools/household-furniture-dimensional-weight-calculator.aspx,EA,28.0,0.014,4.0,0.148148148148148
